ASB,CVE,area,component,subcomponent,patch_level,android_id,type,severity,aosp_versions,patch_links,patch_files,vendor,references,tech_details,fix_details,notes,affected_silicon,cts_test,prior_patch_levels
2018-04,CVE-2017-13298,Platform,Media framework,libavc,N/A,A-72117051,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/frameworks/av/0002-Check-NAL-size-before-looking-inside.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/av/0002-Check-NAL-size-before-looking-inside.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/av/0002-Check-NAL-size-before-looking-inside.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/av/0002-Check-NAL-size-before-looking-inside.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/av/0002-Check-NAL-size-before-looking-inside.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/av/0003-Check-NAL-size-before-looking-inside.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/av/0003-Check-NAL-size-before-looking-inside.bulletin.patch",N/A,N/A,In FindNAL of avc_utils.cpp there is a possible out of bounds read due to a missing bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13277,Platform,Media framework,SoftHEVC,2018-04-01,A-72165027,RCE,Critical,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/external/libhevc/0001-Fix-output-buffer-size-check.bulletin.patch,patches/android-6.0.1_r20/platform/external/libhevc/0001-Fix-output-buffer-size-check.bulletin.patch,patches/android-7.0.0_r1/platform/external/libhevc/0001-Fix-output-buffer-size-check.bulletin.patch,patches/android-7.1.1_r4/platform/external/libhevc/0001-Fix-output-buffer-size-check.bulletin.patch,patches/android-7.1.2_r5/platform/external/libhevc/0001-Fix-output-buffer-size-check.bulletin.patch,patches/android-8.0.0_r1/platform/external/libhevc/0001-Fix-output-buffer-size-check.bulletin.patch,patches/android-8.1.0_r1/platform/external/libhevc/0001-Fix-output-buffer-size-check.bulletin.patch",N/A,N/A,"In ihevcd_fmt_conv of ihevcd_fmt_conv.c, there is a possible out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-04,CVE-2018-3563,Kernel,Qualcomm components,Audio Driver,2018-04-05,A-72956842,EoP,High,N/A,"https://source.codeaurora.org/quic/la/kernel/msm-4.4/commit/?id=c643a15d73b3fb6329b002662e72dfa96acfdb8a,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=0b8320cd49255177f0c0c8589708e983116ac420,https://source.codeaurora.org/quic/la/platform/vendor/opensource/audio-kernel/commit/?id=d5231fa166521a32621c32fb749b80fc37c13c6a",N/A,Qualcomm,QC-CR#2143207 [2] [3],"In apr_cb_func of apr.c and apr_vm_cb_process_evt of apr_vm.c, there is a possible arbitrary code execution due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add appropriate bounds checks on the APR port received from the ADSP.,N/A,N/A,N/A,N/A
2018-04,CVE-2018-5827,Kernel,Qualcomm components,WLAN,N/A,A-72956920,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=53e6d889ac29336ba212a0d4a987455a85736fa8,N/A,Qualcomm,QC-CR#2161977,"In wma_extscan_hotlist_match_event_handler of wma_scan_roam.c, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add proper bounds checking.,N/A,N/A,N/A,N/A
2018-04,CVE-2018-3567,Kernel,Qualcomm components,WLAN,N/A,A-72956997,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=f2627fca43bc4403a445c2b84481383ac0249364,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=25c131e8a807894e04f95bdeb1cbd0376eda3bea",N/A,Qualcomm,QC-CR#2147119 [2],"In htt_t2h_lp_msg_handler of core/dp/htt/htt_t2h.c, there is a possible OOB write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13077,Kernel,Qualcomm components,WLAN,2018-04-05,A-72957017,ID,High,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=776f17c87599fae3202e69bb5718ac9062f14695,N/A,Qualcomm,QC-CR#2129237,"In __wlan_hdd_cfg80211_add_key of wlan_hdd_cfg80211.c, there is a remote bypass of user interaction requirements due to improperly used crypto. This could lead to remote bypass of user interaction requirements with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to propagate the key sequence counter to SME.,N/A,N/A,N/A,N/A
2018-04,CVE-2018-3568,Kernel,Qualcomm components,WLAN,N/A,A-72957136,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=70cd30a5c1fdd02af19cf0e34c41842cce89a82d,N/A,Qualcomm,QC-CR#2152824,"In process_tx_info of core/utils/pktlog/pktlog_internal.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add input size check and limit the size in memory copy operation.,N/A,N/A,N/A,N/A
2018-04,CVE-2018-3566,Kernel,Qualcomm components,WLAN,2018-04-05,A-72957177,EoP,High,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=11868230d4fe79f76eae30c742b4c68c2899caea,N/A,Qualcomm,QC-CR#2143847,"In ProcSetReqInternal of cfgProcMsg.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to validate a length variable to ensure it does not exceed CFG_MAX_STR_LEN.,N/A,N/A,N/A,N/A
2018-04,CVE-2018-5824,Kernel,Qualcomm components,WLAN,N/A,A-72957235,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=b34f6f3afe229e32a32418f75889279f6e00d157,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=d3a92a1656a3ee2fc44d4ff98614a4f5b70f1893",N/A,Qualcomm,QC-CR#2149399 [2],"In ol_rx_frag_indication_handler of CORE/CLD_TXRX/HTT/htt_t2h.c, there is a possible OOB write due to an unusual root cause. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-04,CVE-2018-5825,Kernel,Qualcomm components,IPA driver,N/A,A-72957269,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/kernel/msm-3.10/commit/?id=5ae227670444cf8ea7b8a8d98eab41404a03332f,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=cf0f031ffbb6a8e08e517f653045c3f81d7f2663,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=09a34b7878a732187f9138900667d8abb2b1c39c",N/A,Qualcomm,QC-CR#2151146 [2][3],"In __ipa_del_hdr of drivers/platform/msm/ipa/ipa_hdr.c, there is a possible arbitrary local code execution due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add proper validations to avoid use after free.,N/A,N/A,N/A,N/A
2018-04,CVE-2018-5823,Kernel,Qualcomm components,WLAN,N/A,A-72957335,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=fc5bbedd4ab9fd5239be8618afe714d39dd8de49,N/A,Qualcomm,QC-CR#2139436,"In wma_extscan_hotlist_match_event_handler of core/wma/src/wma_scan_roam.c, there is a possible OOB write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-15855,Kernel,Qualcomm components,WLAN,N/A,A-72957336,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=75c0ea8622bb07716d2a82247e6dd1597980f223,N/A,Qualcomm,QC-CR#2149501,"In wma_unified_radio_tx_power_level_stats_event_handler of core/wma/src/wma_utils.c, there is a possible OOB write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
