ASB,CVE,area,component,subcomponent,patch_level,android_id,type,severity,aosp_versions,patch_links,patch_files,vendor,references,tech_details,fix_details,notes,affected_silicon,cts_test,prior_patch_levels
2018-01,CVE-2017-13198,Platform,Media framework,Libframesequence,N/A,A-68399117,DoS,High,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.1_r20/platform/frameworks/ex/0001-Skip-composition-of-frames-lacking-a-color-map.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/ex/0001-Skip-composition-of-frames-lacking-a-color-map.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/ex/0001-Skip-composition-of-frames-lacking-a-color-map.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/ex/0001-Skip-composition-of-frames-lacking-a-color-map.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/ex/0001-Skip-composition-of-frames-lacking-a-color-map.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/ex/0001-Skip-composition-of-frames-lacking-a-color-map.bulletin.patch,patches/android-5.1.1_r37/platform/frameworks/ex/0001-Skip-composition-of-frames-lacking-a-color-map.bulletin.patch,patches/android-6.0.0_r1/platform/frameworks/ex/0001-Skip-composition-of-frames-lacking-a-color-map.bulletin.patch",N/A,N/A,In the copyLine function of FrameSequence_gif.cpp a null pointer dereference could occur. This could lead to denial of service of a critical system process.,The fix is designed to skip composition of frames lacking a color map in order to avoid the null pointer dereference.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13212,Platform,System,SystemUI,N/A,A-62187985,EoP,Moderate,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0",N/A,"patches/android-6.0.1_r20/platform/frameworks/base/0002-DO-NOT-MERGE-Backporting-potential-usb-tapjacking-precaution.bulletin.patch,patches/android-5.1.1_r37/platform/frameworks/base/0002-DO-NOT-MERGE-Backporting-potential-usb-tapjacking-precaution.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0002-DO-NOT-MERGE-Backporting-potential-usb-tapjacking-precaution.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/base/0001-DO-NOT-MERGE-Backporting-potential-usb-tapjacking-precaution.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0001-DO-NOT-MERGE-Backporting-potential-usb-tapjacking-precaution.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0002-DO-NOT-MERGE-Backporting-potential-usb-tapjacking-precaution.bulletin.patch,patches/android-6.0.0_r1/platform/frameworks/base/0002-DO-NOT-MERGE-Backporting-potential-usb-tapjacking-precaution.bulletin.patch",N/A,N/A,"In UsbDebuggingActivity of UsbDebuggingActivity.java, it could be possible for an app to cover the permission dialog and convince the user to grant it debugging permissions without their knowledge. This could lead to an elevation of privilege that could enable bypassing user interaction requirements.",The fix is designed to prevent clicks on the button in the debugging dialog from being accepted if the dialog is obscured.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13213,Kernel,Broadcom components,Bcmdhd driver,N/A,A-63374465,EoP,Moderate,N/A,N/A,code_snippets/ANDROID-63374465.zip,Broadcom,B-V2017081501,"In wl_cfgvendor_set_bssid_blacklist of wl_cfgvendor.c, there is a possible out-of-bounds write due to a missing bounds check. This could lead to a local elevation of privilege enabling arbitrary code execution.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-11072,Kernel,HTC components,Partition table updater,N/A,A-65468991,EoP,Moderate,N/A,N/A,code_snippets/ANDROID-65468991.zip,HTC,N/A,"In UpdatePartitionAttributes of PartitionTableUpdate.c, there is an integer overflow that could lead to an out-of-bounds write. This could lead to a local elevation of privilege enabling arbitrary code execution.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13219,Kernel,Kernel components,Synaptics touchscreen controller,N/A,A-62800865,DoS,Moderate,N/A,N/A,code_snippets/ANDROID-62800865.zip,Upstream Linux,N/A,"Through the /sys/devices/soc/7577000.i2c/i2c-3/3-0020/input/input3/rmidev/data device of the Synaptics Touchscreen controller, it is possible to write to a number of touchscreen registers.  This could lead to denial of service.",The fix is designed to restrict access to this device.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13220,Kernel,Kernel components,BlueZ,N/A,A-63527053,EoP,Moderate,N/A,N/A,code_snippets/ANDROID-63527053.zip,Upstream Linux,N/A,"In hidp_connection_add of net/bluetooth/hidp/sock.c, there is an out-of-bounds write. This could lead to escalation of privilege.",The fix is designed to remove BlueZ support from the device configurations.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13221,Kernel,Kernel components,Wifi driver,N/A,A-64709938,EoP,Moderate,N/A,N/A,code_snippets/ANDROID-64709938.zip,Upstream Linux,N/A,"There is a stack buffer overflow issue in the function wls_parse_batching_cmd of the Pixel C wireless driver, leading to a possible escalation of privilege.",The fix is designed to use the correct buffer size when calling sscanf.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-11473,Kernel,Kernel components,Kernel,N/A,A-64253928,EoP,Moderate,N/A,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=dad5ab0db8deac535d03e3fe3d8f2892173fa6a4,N/A,Upstream Linux,N/A,"There is an out-of-bounds write issue in the function mp_override_legacy_irq if an out-of-bounds bus_irq is provided, leading to a possible escalation of privilege.",The fix is designed to add validation against invalid “bus_irq” values.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13222,Kernel,Kernel components,Kernel,N/A,A-38159576,ID,Moderate,N/A,N/A,code_snippets/ANDROID-38159576.zip,Upstream Linux,N/A,There is an out-of-bounds read issue in the function find_new_capacity leading to a general bypass of kernel level defense in depth measures.,The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-1414,Kernel,Kernel components,Kernel,N/A,A-65468230,ID,Moderate,N/A,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=197e7e521384a23b9e585178f3f11c9fa08274b9,N/A,Upstream Linux,N/A,"The move_pages system call in mm/migrate.c in the Linux kernel before 4.12.9 doesn't check the effective uid of the target process, resulting in possible information disclosure. This could enable a local attacker to learn the memory layout of a setuid executable despite ASLR.",The fix is designed to perform the right checks to avoid information disclosure.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-15537,Kernel,Kernel components,Kernel,N/A,A-68805943,ID,Moderate,N/A,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=814fb7bb7db5433757d76f4c4502c96fc53b0b5e,N/A,Upstream Linux,N/A,"The x86/fpu (Floating Point Unit) subsystem in the Linux kernel before 4.13.5, does not correctly handle attempts to set reserved bits in the xstate header via the ptrace() or rt_sigreturn() system call. This could lead to information disclosure, allowing local users to read the FPU registers of other processes on the system, related to arch/x86/kernel/fpu/regset.c and arch/x86/kernel/fpu/signal.c.",The fix is designed to add a proper check against invalid user-supplied values and avoid the information disclosure.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13226,Kernel,MediaTek components,MTK,N/A,A-32591194,EoP,Moderate,N/A,N/A,code_snippets/ANDROID-32591194.zip,MediaTek,M-ALPS03149184,An overly permissive SELinux policy could allow a compromised Mediatek modem chip using the ccci_fsd driver to write arbitrary files to the system permission.,The fix is designed to remove the unnecessary permissions.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-9705,Kernel,Qualcomm components,SOC Driver,N/A,A-67713091,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-3.10/commit/?id=00515286cf52145f2979026b8641cfb15c8e7644,N/A,Qualcomm,QC-CR#2059828,"There is a double free issue in G-link driver caused by concurrent rx notifications, leading to an elevation of privilege in a privileged process.",The fix is designed to add proper locking.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-15847,Kernel,Qualcomm components,SOC Driver,N/A,A-67713087,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.4/commit/?id=6f510e5c3ffe80ad9ea4271a39a21d3b647e1f0f,N/A,Qualcomm,QC-CR#2070309,There is a race condition in function spcom_handle_write calling spcom_create_channel_chardev leading to an elevation of privilege in a privileged process.,The fix is designed to add proper locking mechanism to avoid race conditions.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-15848,Kernel,Qualcomm components,Driver,N/A,A-67713083,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.4/commit/?id=d24a74a7103cb6b773e1d8136ba51b64fa96b21d,N/A,Qualcomm,QC-CR#2073777,"There is a buffer overflow issue in fastrpc kernel driver, leading to an elevation of privilege in a privileged process.",The fix is designed to add proper bounds check.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-11081,Kernel,Qualcomm components,WLan,N/A,A-67713113,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=d650d091aad2b13887b374ddc4268a457040ffc1,N/A,Qualcomm,QC-CR#2077622,"There is a out-of-bounds write in stack buffer in function hdd_parse_setrmcenable_command, causing an elevation of privilege in a privileged process.",The fix is designed to use correct buffer size in sscanf function.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-15845,Kernel,Qualcomm components,WLan,N/A,A-67713111,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-3.10/commit/?id=d39f7f0663394e1e863090108a80946b90236112,N/A,Qualcomm,QC-CR#2072966,"There is a buffer overflow issue in WLAN cal data store operation when a negative size argument is provided by user, leading to an elevation of privilege in a privileged process.",The fix is designed to use unsigned variable type.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-14873,Kernel,Qualcomm components,Graphics Driver,N/A,A-67713104,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=57377acfed328757da280f4adf1c300f0b032422,https://source.codeaurora.org/quic/la/kernel/msm-4.4/commit/?id=e9492b99156137cf533722eea6ba8846d424c800",N/A,Qualcomm,QC-CR#2057144 [2],"There is a TOCTOU issue in In the pp_pgc_get_config() graphics driver function, causing kernel memory overflow, leading to an elevation of privilege  in a privileged process.",The fix is designed to use copy_from_user for accessing user supplied parameters.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-11035,Kernel,Qualcomm components,Wireless driver,N/A,A-67713108,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=aeb7bcf516dfa00295329ec66bd0b62d746f4bbe,N/A,Qualcomm,QC-CR#2070583,A buffer overflow could potentially occur in the function sme_SetFTIEs due to incorrect initialization of the WEXT callback and also when invoked from csrRoamIssueFTPreauthReq due to a lack of a maximum boundary check for ft_ies_length.,"The fix is designed to add a check for set_ft_ies buffer length in args of ioctl WLAN_PRIV_SET_FTIE, and ensure ft_ies_length does not exceed MAX_FTIE_SIZE in sme_SetFTIEs.",N/A,N/A,N/A,N/A
2018-01,CVE-2017-11003,Kernel,Qualcomm components,Bootloader,N/A,A-64439673,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/lk/commit/?id=6ca5369f343f942ad925dc01371d87d040235243,N/A,Qualcomm,QC-CR#2026193,"In the function 'update_firmware_image', 'flash_read' reads data from flash into RAM without checking that the data fits into allocated RAM size.",The fix is designed to remove the update_firmware_image function.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-9689,Kernel,Qualcomm components,HDMI driver,N/A,A-62828527,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/hardware/qcom/display/commit/?id=1583ea20412c1e9abb8c7ce2a916ad955f689530,N/A,Qualcomm,QC-CR#2037019,"A specially-crafted HDMI CEC message can be used to cause stack memory corruption. In the function cec_receive_message(), the stack variable ""event"" is vulnerable to a buffer overflow as there is no check on ""event.cec.length.""",The fix is designed to add a length check on event.cec.length.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-14879,Kernel,Qualcomm components,IPA driver,N/A,A-63890276,EoP,Moderate,N/A,N/A,N/A,Qualcomm,QC-CR#2056307,"There is a vulnerability in __ipa_mdfy_rt_rule where an invalid value returned from ip_id_find can still be used, leading to out-of-bounds reads and writes in kernel memory.",The fix is designed to use the correct pointer as returned from ip_id_find.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-11080,Kernel,Qualcomm components,Bootloader,N/A,A-66937382,EoP,Moderate,N/A,https://www.codeaurora.org/gitweb/quic/la/?p=kernel/lk.git;a=commit;h=4f50bba52193cdf917037c98ce38a45aeb4582da,N/A,Qualcomm,QC-CR#2078272,"While processing a user supplied sparse image, a buffer overflow vulnerability could occur if the sparse header block size is invalid.",The fix is designed to validate user-supplied sparse image block size.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-14869,Kernel,Qualcomm components,Bootloader,N/A,A-67713093,ID,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/lk/commit/?id=e5d62d222504b9f4f079ea388f0724f471855fbe,N/A,Qualcomm,QC-CR#2061498,"While performing an update of the FOTA partition, uninitialized data can be pushed to storage.",The fix is designed to initialize the full buffer to zeros.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-11066,Kernel,Qualcomm components,Bootloader,N/A,A-65468971,ID,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/lk/commit/?id=5addd693aec592118bd5c870ba547b6311a4aeca,N/A,Qualcomm,QC-CR#2068506,"While flashing a UBI image with improper offsets, uninitialized memory could be accessed.",The fix is designed to validate the header and offsets of the UBI image.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-15850,Kernel,Qualcomm components,Microphone driver,N/A,A-62464339,ID,Moderate,N/A,N/A,N/A,Qualcomm,QC-CR#2113240,The slimslave_reg_dump debugfs node allows raw register access to data coming from an always-on microphone.,The fix is designed to remove filesystem read permissions from the vulnerable debugfs node.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-9712,Kernel,Qualcomm components,Wireless driver,N/A,A-63868883,ID,Moderate,N/A,https://www.codeaurora.org/gitweb/quic/la/?p=platform/vendor/qcom-opensource/wlan/qcacld-2.0.git;a=commit;h=b1d0e250717fc4d8b7c45cef036ea9d16293c616,N/A,Qualcomm,QC-CR#2033195,"If user space provides an IE length in wlan_hdd_cfg80211_set_ie, a buffer over-read could occur.",The fix is designed to check the IE length to avoid a buffer over-read.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-11079,Kernel,Qualcomm components,Bootloader,N/A,A-67713100,ID,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/lk/commit/?id=ddae8fa912fd2b207b56733f5294d33c6a956b65,N/A,Qualcomm,QC-CR#2078342,"While processing a sparse image, uninitialized heap memory can potentially be flashed due to the lack of validation of sparse image block header size.",The fix is designed to ensure the block size in the sparse image header is a multiple of 4.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-14870,Kernel,Qualcomm components,Bootloader,N/A,A-67713096,ID,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/lk/commit/?id=1ab72362bad8482392de02b425efaab76430de15,N/A,Qualcomm,QC-CR#2061506,"While updating the recovery message for eMMC devices, 1088 bytes of stack memory can potentially be leaked.",The fix is designed to ensure that unused buffer space is initialized.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-11079,Kernel,Qualcomm components,Bootloader,N/A,A-66937383,ID,Moderate,N/A,https://www.codeaurora.org/gitweb/quic/la/?p=kernel/lk.git;a=commit;h=48bd9bbeab9bc7f489193951338dae6adedbef2e,N/A,Qualcomm,QC-CR#2078342,"While processing sparse image, uninitialized heap memory can potentially be flashed due to the lack of validation of sparse image block header size.",The fix is designed to ensure the block size of the sparse image header is a multiple of 4.,N/A,N/A,N/A,N/A
2018-01,N/A,Platform,Security related servicing changes,Keystore,N/A,A-68810306,NSI,NSI,"7.0,7.1.1,7.1.2,8.0",N/A,"patches/android-8.0.0_r1/platform/system/security/0001--DO-NOT-MERGE-Fix-keychain-key-upgrade-issue.bulletin.patch,patches/android-7.0.0_r1/platform/system/security/0001--DO-NOT-MERGE-Fix-keychain-key-upgrade-issue.bulletin.patch,patches/android-7.1.1_r4/platform/system/security/0001--DO-NOT-MERGE-Fix-keychain-key-upgrade-issue.bulletin.patch,patches/android-7.1.2_r5/platform/system/security/0001--DO-NOT-MERGE-Fix-keychain-key-upgrade-issue.bulletin.patch",N/A,N/A,There was a previous security update that caused issues with the keystore's handling of key upgrades. This is preventing enterprise customers for deploying Android security updates.,"The fix is designed to address issues in keystore where it doesn’t handle key upgrade for granted keys
or keys with effective uid (keys under WiFi uid) correctly.","This issue was introduced with a prior security patch and is important functionality for many Android enterprise customers, who currently have to perform an expensive manual process every month after devices receive security updates in order to work around it.",N/A,N/A,N/A
